frame,ball_x,ball_y,ball_z
0,-1.0,-1.0,-1.0
1,-1.0,-1.0,-1.0
2,-1.0,-1.0,-1.0
3,-1.0,-1.0,-1.0
4,-1.0,-1.0,-1.0
5,-1.0,-1.0,-1.0
6,-1.0,-1.0,-1.0
7,-1.0,-1.0,-1.0
8,-1.0,-1.0,-1.0
9,-1.0,-1.0,-1.0
10,-1.0,-1.0,-1.0
11,-1.0,-1.0,-1.0
12,-1.0,-1.0,-1.0
13,-1.0,-1.0,-1.0
14,-1.0,-1.0,-1.0
15,-1.0,-1.0,-1.0
16,-1.0,-1.0,-1.0
17,-1.0,-1.0,-1.0
18,-1.0,-1.0,-1.0
19,-1.0,-1.0,-1.0
20,-1.0,-1.0,-1.0
21,-1.0,-1.0,-1.0
22,-1.0,-1.0,-1.0
23,-1.0,-1.0,-1.0
24,-1.0,-1.0,-1.0
25,-1.0,-1.0,-1.0
26,-1.0,-1.0,-1.0
27,-1.0,-1.0,-1.0
28,-1.0,-1.0,-1.0
29,-1.0,-1.0,-1.0
30,-1.0,-1.0,-1.0
31,2.898129644478539,10.726558013871724,1.7
32,2.9474343270419125,10.31811989290164,1.920326097467303
33,2.9947065371580566,9.926518696623303,2.120895413673148
34,3.0401273075100135,9.550254757154244,2.3029243516158355
35,3.08385470121245,9.188018685645494,2.4674721673710067
36,3.126027410388922,8.838661561804033,2.6154659894129995
37,3.1667676626698573,8.501170856573662,2.7477211209347385
38,3.206183588768784,8.174650819223276,2.86495767741092
39,3.244371166307583,7.858306374772224,2.9678143503188954
40,3.2814158275333973,7.551429805724306,3.0568598981823927
41,3.3173937983746904,7.2533896593782385,3.1326028264662984
42,3.3523732212986954,6.963621446119084,3.1954996137485465
43,3.3864151031929657,6.681619787203423,3.2459617629865
44,3.4195741209746435,6.406931741122716,3.2843618965749255
45,3.451899311104795,6.139151091692724,3.3110390673233936
46,3.4834346641282172,5.877913422908227,3.326303420957663
47,3.5142196413908087,5.622891838476003,3.3304403167757677
48,3.5442896279273928,5.373793210109171,3.3237139898903227
49,3.573676332957517,5.13035485983528,3.3063708198097723
50,3.6024081473244456,4.892341598985145,3.2786422550743524
51,3.6305104654552363,4.659543061087846,3.240747431654304
52,3.6580059779312677,4.431771278227563,3.1928955134037458
53,3.6849149394884364,4.208858460940089,3.1352877757173467
54,3.7112554161823437,3.9906549507057973,3.068119448386085
55,3.7370435145372,3.777027321688793,2.9915813302343053
56,3.7622935947365583,3.567856614673005,2.9058611861749335
57,3.787018469301163,3.363036691222369,2.811144936557444
58,3.8112295882257663,3.162472700014479,2.7076176488065404
59,3.8349372112016273,2.9660796501559545,2.595464342063594
60,3.858150567320337,2.7737810882019467,2.474870616574151
61,3.8808780025202942,2.5855078767152273,2.3460231206780815
62,3.519581904585898,3.7908386010166635,2.520244642465771
63,3.275617303053073,4.60473620896389,2.628587230026791
64,3.0909278645712432,5.220884171615151,2.7009325681435796
65,2.942151518822784,5.717221390879758,2.7493053158673244
66,2.817503449243169,6.133063545965675,2.7797707882111733
67,2.710199011421456,6.491045092126436,2.795821176245074
68,2.6159741816179496,6.805391366563263,2.7996530779620405
69,2.53197598030084,7.0856202796691905,2.792740051258297
70,2.4562039795213275,7.338405518988114,2.776121648903485
71,2.387203790612396,7.568599114075431,2.7505628674792595
72,2.3238872354378195,7.77983136857573,2.716648468463385
73,2.265421058256258,7.9748821319033265,2.674842045858434
74,2.211154957363404,8.155920895034598,2.625524809269932
75,2.1605732797387738,8.324667943442384,2.569022053977811
76,2.1132615379260242,8.48250606113354,2.505621771803312
77,2.0688825355236276,8.630560179113994,2.4355879893852617
78,2.0271589135819097,8.769755602875868,2.3591703885499684
79,1.9878601091909374,8.900861520242712,2.276611178595594
80,1.9507924276418118,9.024524121929309,2.18814985577935
81,1.915791369279458,9.141292200157688,2.094026294829075
82,1.8827156303649273,9.251637162559954,1.994482509794544
83,1.8514423760970535,9.355968801992175,1.8897633601384567
84,1.8218635003550778,9.454647774518945,1.7801164400589367
85,1.7938826634559832,9.5479954818398,1.6657913612575144
86,1.767412950632336,9.636301882911338,1.5470386145379693
87,1.7423750292117774,9.719831641835896,1.4241081706436969
88,1.7186957074873415,9.798828935657387,1.2972479549827878
89,1.6963068167172195,9.87352118415534,1.1667023049810612
90,1.6751443518852223,9.94412191637965,1.0327104938159695
91,1.6551478181899746,10.010832950847526,0.8955053812480319
92,1.6362597395522014,10.073846035227046,0.7553122319384803
93,1.6184252932378715,10.133344065281799,0.6123477244442672
94,1.573133367165335,9.598902457713042,0.9654426275646856
95,1.5371522072699053,9.174327249630604,1.23609640740025
96,1.5072320510227442,8.82127146706504,1.4511239274781322
97,1.4815682145726152,8.518439964893508,1.6253985040324568
98,1.4590539504839724,8.252773199618584,1.7680240400282479
99,1.438961727195034,8.015686348929718,1.884968847630942
100,1.4207881750422704,7.80123968547359,1.980347941325699
101,1.4041711695509282,7.605160165394256,2.057109859796839
102,1.3888421963425235,7.424279337523135,2.117432496053381
103,1.3745973998851864,7.256191720627434,2.1629650800968143
104,1.3612791664570263,7.099037483646603,2.1949836509029583
105,1.3487639520040176,6.9513588152538865,2.214495420496893
106,1.3369539632855023,6.812001761946343,2.222311686185331
107,1.3257712917944058,6.680047008707469,2.2191006684232275
108,1.31515364567332,6.554759515911048,2.20542704411239
109,1.3050511409567092,6.435550656200166,2.181782250311732
110,1.2954238064203514,6.321948771882572,2.1486080027028724
111,1.2862395803352644,6.213575536764958,2.106314484765433
112,1.2774726601451991,6.110126482461074,2.0552940957641233
113,1.2691021213960036,6.011354701853376,1.995931362845107
114,1.2611107574936813,5.917057158318044,1.9286095217982133
115,1.253484112009857,5.827063266996139,1.8537142656573262
116,1.246209684694,5.741225525792501,1.7716351830084864
117,1.2392762952070628,5.65941200747658,1.682765416834429
118,1.2326735882634414,5.5815005203916,1.5875000531253882
119,1.2263916626883964,5.507374231357711,1.4862336973881363
120,1.220420806125787,5.436918535241527,1.3793576263894927
121,1.2147513172211524,5.370018956728712,1.2672568234265935
122,1.2093733980431478,5.306559880904371,1.1503071274710084
123,1.216746974755232,5.500432302174063,1.2743833934221467
124,1.2241205514673161,5.6943047234437545,1.3875707704843963
125,1.2314941281794003,5.888177144713446,1.4898692586577573
126,1.2388677048914845,6.082049565983138,1.5812788579422297
127,1.2462412816035686,6.27592198725283,1.661799568337813
128,1.2536148583156528,6.469794408522522,1.7314313898445075
129,1.260988435027737,6.663666829792214,1.7901743224623132
130,1.268362011739821,6.8575392510619055,1.8380283661912302
131,1.2757355884519053,7.051411672331597,1.8749935210312583
132,1.2831091651639894,7.245284093601289,1.9010697869823974
133,1.2904827418760736,7.439156514870981,1.9162571640446477
134,1.2978563185881578,7.633028936140673,1.9205556522180092
135,1.305229895300242,7.826901357410365,1.9139652515024816
136,1.312603472012326,8.020773778680056,1.8964859618980654
137,1.3199770487244102,8.214646199949748,1.8681177834047604
138,1.3273506254364944,8.40851862121944,1.8288607160225665
139,1.3347242021485786,8.602391042489131,1.7787147597514832
140,1.3420977788606627,8.796263463758823,1.7176799145915111
141,1.349471355572747,8.990135885028515,1.6457561805426502
142,1.356844932284831,9.184008306298207,1.5629435576049004
143,1.3642185089969152,9.377880727567899,1.4692420457782622
144,1.3715920857089994,9.57175314883759,1.3646516450627353
145,1.3789656624210835,9.765625570107282,1.2491723554583194
146,1.4801270328761935,9.312885402824069,1.4821460283027443
147,1.5726161410765584,8.898957298349751,1.684701328881237
148,1.65787196009629,8.517401240032132,1.8609308518416554
149,1.737005212658991,8.163246271176707,2.013987421332715
150,1.8108905632542598,7.832577896106363,2.1463483804708186
151,1.880228449969597,7.5222613564100556,2.2599930988927905
152,1.9455878109747424,7.229750411749374,2.3565259041313498
153,2.00743637471208,6.952951778370893,2.4372635214321186
154,2.066162616463783,6.6901268641277785,2.5032987621570006
155,2.12209198857345,6.4398191313335476,2.5555479193839536
156,2.1754991292622936,6.20079945711596,2.594786743280908
157,2.226617193574755,5.972024373465949,2.621678256963878
158,2.2756450910815578,5.752603675437508,2.6367946399023046
159,2.322753179813204,5.541774938373079,2.640634725532223
160,2.368087808267166,5.338883190489174,2.633638200894676
161,2.4117749893222644,5.143364470546626,2.616197279823593
162,2.453923414247708,4.954732338877977,2.5886663991213554
163,2.494626960834546,4.772566652432251,2.551370329249209
164,2.533966810060032,4.596504091801501,2.5046109783954025
165,2.572013256165144,4.42623006035386,2.44867308917034
166,2.6088272727252892,4.26147167540095,2.3838289724083905
167,2.64446188038947,4.101991646983267,2.3103423866867505
168,2.6789633492523213,3.9475828967438087,2.228471650489637
169,2.7123722594706456,3.798063811217916,2.138472062440549
170,2.6756570169238945,4.721454853534487,2.4233027251672685
171,2.6460507695420743,5.466054146162636,2.643073450311649
172,2.6212207818064606,6.090530158453771,2.8173222660848247
173,2.5998218167544254,6.628715698661915,2.95731159962104
174,2.5810070031879047,7.10190963951794,3.070127071581036
175,2.5642086290445563,7.524389981019093,3.1605148050061445
176,2.5490276964148393,7.9061915498482485,3.2318075428295723
177,2.5351732707404544,8.254631371480324,3.2864336401198697
178,2.522426891904545,8.575203733873547,3.326216159320602
179,2.5106205598646563,8.872133850414876,3.3525583197011453
180,2.4996225173103817,9.148735427122537,3.3665637063230536
181,2.4893277312601745,9.407650051184232,3.3691171870160015
182,2.4796513221492504,9.651012449878447,3.360941194895483
183,2.470523905299315,9.88056765295217,3.3426360232005177
184,2.461888209428691,10.097756037339146,3.3147094206354777
185,2.453696569346621,10.303776386082145,3.277598819001105
186,2.4459090301393487,10.49963356819196,3.2316883437564314
187,2.4384918874089427,10.686175251748045,3.1773220233031956
188,2.4314165440243807,10.864120656692583,3.1148141447439586
189,2.424658600585201,11.034083429736361,3.0444574011567465
190,2.4181971214878875,11.196590102842965,2.9665292785674904
191,2.41201403537509,11.352095171974906,2.8812970034505474
192,2.3356849580849026,10.778728140723137,2.7920681050455696
193,2.267522126240014,10.266704126754854,2.7020493091091122
194,2.205964902635582,9.804299970918013,2.610366989118284
195,2.1498658366154646,9.382896279403889,2.5163850045777574
196,2.0983570437101595,8.995973697342562,2.419629304641238
197,2.050766622924241,8.63848505407879,2.319740968966338
198,2.006564170007249,8.306446070996255,2.216445780214375
199,1.9653240079423115,7.996659157136168,2.1095338535654697
200,1.926699631539768,7.706521442675357,1.9988456168358137
201,1.8904054879481964,7.433887918182326,1.8842619247391028
202,1.856203694692863,7.176971663479771,1.7656969307957828
203,1.8238941647173224,6.934269669156074,1.6430928333955472
204,1.7933071346551315,6.704506710606311,1.5164159124920358
205,1.7642974220291674,6.486592209392315,1.3856534620906071
